"Date","Price","Open","High","Low","Vol.","Change %"
"10/15/2020","380.600","381.100","381.100","380.750","0.00K","0.00%"
"10/14/2020","380.600","381.100","381.100","381.100","","0.00%"
"10/13/2020","380.600","381.100","381.100","380.750","0.00K","0.00%"
"10/12/2020","380.600","381.100","381.100","380.750","0.01K","0.00%"
"10/09/2020","380.600","381.100","381.100","380.750","0.00K","0.00%"
"10/08/2020","380.600","381.100","381.100","380.750","0.01K","0.00%"
"10/07/2020","380.600","381.100","381.100","381.100","","0.00%"
"10/06/2020","380.600","381.100","381.100","381.100","","0.00%"
"10/05/2020","380.600","381.100","381.100","381.100","","0.00%"
"10/02/2020","380.600","381.100","381.100","381.100","","0.00%"
"10/01/2020","380.600","381.100","381.100","381.100","","0.00%"
"09/30/2020","380.600","381.100","381.100","380.750","0.00K","0.00%"
"09/29/2020","380.600","381.100","381.100","380.250","0.00K","0.00%"
"09/28/2020","380.600","381.100","381.300","380.750","0.00K","0.00%"
"09/25/2020","380.600","381.100","381.100","381.100","","0.00%"
"09/24/2020","380.600","381.100","381.100","381.100","","0.00%"
"09/23/2020","380.600","381.100","381.100","381.100","","0.00%"
"09/22/2020","380.600","381.100","381.100","381.100","","0.00%"
"09/21/2020","380.600","381.100","381.100","381.100","","0.00%"
"09/18/2020","380.600","381.200","381.200","381.100","0.01K","-0.03%"
"09/17/2020","380.700","381.200","381.200","380.250","0.00K","0.00%"
"09/16/2020","380.700","381.200","381.200","380.750","0.01K","0.00%"
"09/15/2020","380.700","381.200","381.200","380.750","0.01K","0.00%"
"09/14/2020","380.700","381.200","381.350","380.250","0.01K","0.00%"
"09/11/2020","380.700","381.200","381.350","380.750","0.01K","0.00%"
"09/10/2020","380.700","381.200","381.350","380.750","0.01K","0.00%"
"09/09/2020","380.700","381.200","381.350","380.750","0.01K","0.00%"
"09/08/2020","380.700","381.200","381.200","380.750","0.00K","0.00%"
"09/07/2020","380.700","381.200","381.350","380.250","0.01K","0.00%"
"09/04/2020","380.700","381.200","381.350","380.250","0.01K","0.00%"
"09/03/2020","380.700","381.200","381.350","380.250","0.01K","0.00%"
"09/02/2020","380.700","381.200","381.350","380.250","0.01K","0.00%"
"09/01/2020","380.700","381.200","381.350","380.250","0.01K","0.00%"
"08/31/2020","380.700","381.200","381.350","380.250","0.01K","0.00%"
"08/28/2020","380.700","381.200","381.350","380.250","0.00K","0.00%"
"08/27/2020","380.700","381.200","381.350","380.250","0.01K","0.00%"
"08/26/2020","380.700","381.500","381.500","380.750","0.02K","-0.08%"
"08/25/2020","381.000","381.500","381.500","380.250","0.00K","0.00%"
"08/24/2020","381.000","381.500","381.500","381.250","0.00K","0.00%"
"08/21/2020","381.000","381.500","381.500","380.250","0.01K","0.00%"
"08/20/2020","381.000","381.500","381.500","380.250","0.01K","0.00%"
"08/19/2020","381.000","381.500","381.500","380.250","0.02K","0.00%"
"08/18/2020","381.000","381.500","381.500","380.750","0.01K","0.00%"
"08/17/2020","381.000","379.500","381.500","379.500","0.02K","0.53%"
"08/14/2020","379.000","381.050","381.275","379.500","0.02K","-0.41%"
"08/13/2020","380.550","381.000","381.275","380.250","0.02K","0.01%"
"08/12/2020","380.500","381.000","381.250","380.250","0.01K","0.00%"
"08/11/2020","380.500","381.300","381.400","380.250","0.02K","-0.08%"
"08/10/2020","380.800","381.250","381.400","380.250","0.01K","0.01%"
"08/07/2020","380.750","381.250","381.375","380.250","0.00K","0.00%"
"08/06/2020","380.750","381.300","381.400","380.750","0.02K","-0.01%"
"08/05/2020","380.800","381.000","381.400","380.750","0.02K","0.08%"
"08/04/2020","380.500","381.000","381.250","380.250","0.01K","0.00%"
"08/03/2020","380.500","381.000","381.250","380.250","0.01K","0.00%"
"07/31/2020","380.500","381.000","381.000","381.000","","0.00%"
"07/30/2020","380.500","381.100","381.100","381.000","","-0.03%"
"07/29/2020","380.600","380.250","381.100","380.250","0.00K","-0.10%"
"07/28/2020","381.000","381.250","381.250","381.250","","0.13%"
"07/27/2020","380.500","381.250","381.250","380.250","0.00K","0.00%"
"07/24/2020","380.500","381.250","381.250","380.250","0.00K","-0.13%"
"07/23/2020","381.000","380.750","381.250","380.250","0.00K","0.13%"
"07/22/2020","380.500","381.250","381.250","380.250","0.00K","0.13%"
"07/21/2020","380.000","381.250","381.250","380.250","0.00K","-0.13%"
"07/20/2020","380.500","381.250","381.250","380.250","0.00K","0.13%"
"07/17/2020","380.000","380.750","381.250","380.250","0.00K","-0.13%"
"07/16/2020","380.500","380.750","380.750","380.750","0.00K","0.00%"
"07/15/2020","380.500","381.250","381.250","380.750","0.00K","-0.13%"
"07/14/2020","381.000","380.750","381.250","380.750","0.00K","0.13%"
"07/13/2020","380.500","380.750","380.750","380.750","","0.00%"
"07/10/2020","380.500","380.500","380.500","380.500","","0.00%"
"07/09/2020","380.500","380.750","385.500","380.250","0.01K","5.69%"
"07/08/2020","360.000","360.500","361.250","360.500","0.02K","0.00%"
"07/07/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"07/06/2020","360.000","360.500","361.250","360.500","0.00K","0.00%"
"07/03/2020","360.000","360.500","360.500","360.500","","0.00%"
"07/02/2020","360.000","360.500","360.500","360.500","","0.00%"
"07/01/2020","360.000","360.500","360.500","360.500","","0.00%"
"06/30/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/29/2020","360.000","360.500","361.250","360.500","0.00K","0.00%"
"06/26/2020","360.000","360.500","360.500","360.500","","0.00%"
"06/25/2020","360.000","360.500","361.250","360.500","0.00K","0.00%"
"06/24/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/23/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/22/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/19/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/18/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/17/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/16/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/15/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/12/2020","360.000","360.500","360.500","360.500","","0.00%"
"06/11/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/10/2020","360.000","360.500","361.250","360.500","0.02K","0.00%"
"06/09/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/08/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/05/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/04/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/03/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/02/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"06/01/2020","360.000","360.500","361.250","360.500","0.00K","0.00%"
"05/29/2020","360.000","360.500","361.250","360.250","0.01K","0.00%"
"05/28/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"05/27/2020","360.000","360.500","361.750","360.500","0.01K","0.00%"
"05/26/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/25/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/22/2020","360.000","360.500","361.250","360.500","0.00K","0.00%"
"05/21/2020","360.000","360.500","361.250","360.250","0.01K","0.00%"
"05/20/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"05/19/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/18/2020","360.000","360.500","361.250","360.250","0.01K","0.00%"
"05/15/2020","360.000","360.500","361.250","360.250","0.01K","0.00%"
"05/14/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/13/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/12/2020","360.000","360.500","361.250","360.250","0.01K","0.00%"
"05/11/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/08/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/07/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/06/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/05/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/04/2020","360.000","360.500","360.500","360.500","","0.00%"
"05/01/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/30/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/29/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/28/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/27/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/24/2020","360.000","360.500","361.500","360.250","0.01K","0.00%"
"04/23/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/22/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/21/2020","360.000","360.500","361.250","360.250","0.01K","0.00%"
"04/20/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"04/17/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/16/2020","360.000","360.500","360.500","360.250","0.01K","0.00%"
"04/15/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/14/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/13/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/10/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/09/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/08/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/07/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/06/2020","360.000","360.500","360.500","360.500","","0.00%"
"04/03/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"04/02/2020","360.000","360.500","361.250","360.250","0.01K","0.00%"
"04/01/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"03/31/2020","360.000","360.500","361.250","360.500","0.00K","0.00%"
"03/30/2020","360.000","360.500","361.250","360.500","0.01K","0.00%"
"03/27/2020","360.000","360.500","361.250","360.500","0.00K","0.00%"
"03/26/2020","360.000","360.500","361.250","360.250","0.01K","0.00%"
"03/25/2020","360.000","360.500","360.500","360.500","","0.00%"
"03/24/2020","360.000","359.750","380.250","359.750","0.00K","-3.23%"
"03/23/2020","372.000","306.500","372.250","306.450","0.01K","21.57%"
"03/20/2020","306.000","306.500","306.750","305.550","0.02K","0.00%"
"03/19/2020","306.000","306.500","306.725","306.475","0.01K","0.00%"
"03/18/2020","306.000","306.450","306.725","306.450","0.01K","0.02%"
"03/17/2020","305.950","306.500","306.725","305.550","0.02K","-0.02%"
"03/16/2020","306.000","306.500","306.725","306.450","0.01K","0.00%"
"03/13/2020","306.000","306.450","306.725","306.425","0.03K","0.02%"
"03/12/2020","305.950","306.400","306.700","306.400","0.04K","0.02%"
"03/11/2020","305.900","306.500","306.725","306.400","0.04K","-0.03%"
"03/10/2020","306.000","306.500","306.725","306.450","0.02K","0.00%"
"03/09/2020","306.000","306.500","307.250","306.425","0.01K","0.00%"
"03/06/2020","306.000","306.500","307.250","306.450","0.01K","0.00%"
"03/05/2020","306.000","306.500","306.725","306.475","","0.00%"
"03/04/2020","306.000","306.500","307.250","306.475","0.01K","0.00%"
"03/03/2020","306.000","306.450","306.725","306.450","0.02K","0.02%"
"03/02/2020","305.950","306.400","306.700","306.400","0.02K","0.02%"
"02/28/2020","305.900","306.450","306.700","306.400","0.01K","-0.02%"
"02/27/2020","305.950","306.450","306.700","306.425","0.01K","0.00%"
"02/26/2020","305.950","306.420","306.700","306.420","0.02K","0.01%"
"02/25/2020","305.920","306.500","307.200","306.410","0.02K","-0.03%"
"02/24/2020","306.000","306.500","306.725","306.450","0.01K","0.00%"
"02/21/2020","306.000","306.500","306.725","306.400","0.02K","0.00%"
"02/20/2020","306.000","306.450","307.250","306.400","0.05K","0.02%"
"02/19/2020","305.950","306.700","306.700","306.400","0.01K","0.00%"
"02/18/2020","305.950","306.450","306.700","306.425","0.02K","0.00%"
"02/17/2020","305.950","306.400","306.700","306.400","0.02K","0.02%"
"02/14/2020","305.900","306.400","306.700","306.400","0.03K","0.00%"
"02/13/2020","305.900","306.400","306.700","306.400","0.02K","0.00%"
"02/12/2020","305.900","306.400","307.200","306.400","0.02K","0.00%"
"02/11/2020","305.900","306.450","306.700","306.400","0.04K","-0.02%"
"02/10/2020","305.950","306.700","307.250","306.400","0.02K","0.00%"
"02/07/2020","305.950","306.450","306.700","306.400","0.03K","0.00%"
"02/06/2020","305.950","306.500","306.725","306.425","0.03K","-0.02%"
"02/05/2020","306.000","306.500","307.250","306.450","0.01K","0.00%"
"02/04/2020","306.000","306.700","307.250","306.450","0.03K","0.00%"
"02/03/2020","306.000","306.500","306.725","306.425","0.01K","0.00%"
"01/31/2020","306.000","306.500","307.250","306.450","0.01K","0.00%"
"01/30/2020","306.000","306.700","307.250","305.550","0.01K","0.00%"
"01/29/2020","306.000","306.400","307.250","306.400","0.05K","0.03%"
"01/28/2020","305.900","306.420","306.700","306.400","0.04K","-0.01%"
"01/27/2020","305.920","306.450","306.700","306.410","0.04K","-0.01%"
"01/24/2020","305.950","306.450","306.700","306.400","0.02K","0.00%"
"01/23/2020","305.950","306.450","306.700","306.400","0.03K","0.00%"
"01/22/2020","305.950","306.450","306.700","306.400","","0.00%"
"01/21/2020","305.950","306.450","306.700","306.400","","0.00%"
"01/20/2020","305.950","306.400","306.700","306.400","","0.02%"
"01/17/2020","305.880","306.380","306.700","306.380","","0.00%"
"01/16/2020","305.880","306.400","306.700","306.380","","-0.01%"
"01/15/2020","305.900","306.400","306.700","306.400","","0.00%"
"01/14/2020","305.900","306.400","306.700","306.400","","0.00%"
"01/13/2020","305.900","306.400","306.700","306.400","","0.00%"
"01/10/2020","305.900","306.700","306.700","306.400","","0.00%"
"01/09/2020","305.900","306.500","306.725","306.400","","-0.03%"
"01/08/2020","306.000","306.500","307.200","306.425","","0.00%"
"01/07/2020","306.000","306.480","306.725","306.440","","0.01%"
"01/06/2020","305.980","306.500","306.725","306.440","","-0.01%"
"01/03/2020","306.000","307.500","307.500","306.450","","-0.33%"
"01/02/2020","307.000","306.500","307.500","306.450","","0.33%"
"01/01/2020","306.000","306.500","306.725","306.475","","0.00%"
"12/31/2019","306.000","306.500","306.725","306.450","","0.00%"
"12/30/2019","306.000","306.500","306.750","306.450","","0.00%"
"12/27/2019","306.000","306.500","306.725","306.450","","0.00%"
"12/26/2019","306.000","306.700","306.750","306.475","","0.00%"
"12/25/2019","306.000","306.500","306.725","306.475","","0.00%"
"12/24/2019","306.000","306.450","306.725","306.400","","0.02%"
"12/23/2019","305.950","306.400","306.700","306.400","","0.02%"
"12/20/2019","305.900","306.400","306.700","306.400","","0.00%"
"12/19/2019","305.900","306.700","306.700","306.400","","-0.02%"
"12/18/2019","305.950","306.400","306.700","306.400","","0.02%"
"12/17/2019","305.900","306.350","306.700","306.350","","0.02%"
"12/16/2019","305.850","306.450","306.700","306.350","","-0.03%"
"12/13/2019","305.950","306.400","306.700","306.400","","0.02%"
"12/12/2019","305.900","306.700","307.200","306.380","","0.01%"
"12/11/2019","305.880","306.380","306.700","306.380","","0.00%"
"12/10/2019","305.880","306.700","306.700","306.380","","-0.01%"
"12/09/2019","305.900","306.450","306.700","306.400","","-0.02%"
"12/06/2019","305.950","306.450","306.700","306.400","","0.00%"
"12/05/2019","305.950","306.480","306.715","306.425","","0.00%"
"12/04/2019","305.950","306.400","306.700","306.400","","0.02%"
"12/03/2019","305.900","306.700","306.725","306.400","","-0.03%"
"12/02/2019","306.000","306.500","306.825","306.450","","0.00%"
"11/29/2019","306.000","306.700","306.725","306.425","","0.00%"
"11/28/2019","306.000","306.500","306.725","306.475","","0.00%"
"11/27/2019","306.000","306.450","306.725","306.400","","0.02%"
"11/26/2019","305.950","306.450","306.700","306.425","","0.00%"
"11/25/2019","305.950","306.400","306.700","306.400","","0.02%"
"11/22/2019","305.900","306.450","307.200","306.400","","-0.02%"
"11/21/2019","305.950","307.450","307.450","306.450","","-0.33%"
"11/20/2019","306.950","307.450","307.450","306.700","","0.00%"
"11/19/2019","306.950","307.450","307.450","306.700","","0.00%"
"11/18/2019","306.950","307.450","307.450","306.650","","0.00%"
"11/15/2019","306.950","307.400","307.450","306.700","","0.02%"
"11/14/2019","306.900","307.400","307.450","306.650","","0.00%"
"11/13/2019","306.900","306.700","307.450","306.650","","0.00%"
"11/12/2019","306.900","307.400","307.450","306.650","","0.00%"
"11/11/2019","306.900","307.400","307.450","306.700","","0.00%"
"11/08/2019","306.900","306.450","307.450","306.400","","0.31%"
"11/07/2019","305.950","306.450","307.200","306.400","","0.00%"
"11/06/2019","305.950","306.450","306.700","306.400","","0.00%"
"11/05/2019","305.950","306.500","306.725","306.450","","-0.02%"
"11/04/2019","306.000","306.500","306.725","306.475","","0.00%"
"11/01/2019","306.000","306.500","307.150","306.475","","0.00%"
"10/31/2019","306.000","306.480","306.725","306.440","","0.01%"
"10/30/2019","305.980","307.400","307.450","306.440","","-0.30%"
"10/29/2019","306.900","307.450","307.450","306.650","","-0.02%"
"10/28/2019","306.950","307.450","307.450","306.650","","0.00%"
"10/25/2019","306.950","307.400","307.475","306.650","","0.02%"
"10/24/2019","306.900","307.400","307.450","306.650","","0.00%"
"10/23/2019","306.900","306.700","307.450","306.700","","0.00%"
"10/22/2019","306.900","307.400","307.400","306.650","","0.00%"
"10/21/2019","306.900","306.400","307.425","306.400","","0.33%"
